# qstring	previous	current	probability
}^=f <iFW	智慧	電表	-1.272127
0W 3>E0	保	公司	-1.272127
D; _M|J	跟	同仁	-1.272127
g5PO A0	開始	施	-1.272127
j6 2_Z_	非	自住	-1.272127
qO wTLP	土	海法	-1.272127
rgVe L_7f	後備	部隊	-1.272127
TJ=_ pa	援例	作	-1.272127
Wk ]O:i	項	裡面	-1.272127
?10_ dRUO	它是	可以	-1.274375
|O J;7f	署	針對	-1.274375
3> g5u[	公	開講	-1.274375
3>L_ ?0rg	公布	之後	-1.274375
a0x@ 4L	督察	長	-1.274375
C0 0><i	資	通電	-1.274375
MW6T cfZO	瞭解	到底	-1.274375
R; =1wI	濱	發言	-1.274375
TJ {?ph	原	提案	-1.274375
_dDk Cb6d	在上	個月	-1.276646
:h0_ cY	就是	減	-1.276646
?1 TJEE	它	原來	-1.276646
^PRd E0	亞太	司	-1.276646
=@_d Eic[	不在	現場	-1.276646
|_~L ^:	大鵬	灣	-1.276646
0_~l Dk	適用	上	-1.276646
0>0> }8NX	統統	都有	-1.276646
0i |YXi	戰	轉換	-1.276646
0WvH kGGK	保留	條文	-1.276646
aJ>C 7:2f	權責	單位	-1.276646
L_T5 <i	不缺	電	-1.276646
NX {?^=	有	提升	-1.276646
NX rFEi	有	違憲	-1.276646
ph cf|O	案	倒數	-1.276646
th 3>tO	泛	公股	-1.276646
yS^=mlK_ 0Wa_	野生動物	保育	-1.276646
:P >]0_b[	呂	董事長	-1.278939
h<g: _M|J	相關	同仁	-1.278939
QMKl IXb[	行政	首長	-1.278939
U3 0_b[	柯	市長	-1.278939
V_Kl E0	戶政	司	-1.278939
_d[1 F0rq	再加	一個	-1.281254
:h0_ F0	就是	依	-1.281254
3>gf Ein?	公告	現值	-1.281254
a_ =1wI	諭	發言	-1.281254
CE^: Ef	臺灣	最	-1.281254
CE^: k0yg	臺灣	豬肉	-1.281254
F0rq ph	一個	案	-1.281254
ha0_ Wk	或是	像	-1.281254
pa=M 3E5_	作成	決議	-1.281254
zJ O_cib[	沈	副院長	-1.281254
~U?1 F0rq	給它	一個	-1.283592
3>K_ _M|J	公務	同仁	-1.283592
CE^: UZs2	臺灣	很多	-1.283592
Cf kG=_	稅	條例	-1.283592
I: Ibrq	編	這個	-1.283592
Kl 7:2f	政	單位	-1.283592
NX A_S_	有	紀錄	-1.283592
yS _dD;	也	在跟	-1.283592
[1 YciR	家	業者	-1.285954
}Q\y _dD;	我們	在跟	-1.285954
0_ 0_~l	是	適用	-1.285954
2P <jKl	語	認證	-1.285954
3>E0 XD=_	公私	協力	-1.285954
3>pa _M|J	工作	同仁	-1.285954
C0TJ E0	資源	司	-1.285954
CE~=Ei KloO	臺東縣	政府	-1.285954
Kb@@ u?	社福	移	-1.285954
paLP Zo	作法	嗎	-1.285954
ph L_}i	案	部分	-1.285954
R0AM _M|J	基層	同仁	-1.285954
UZs2 _M|J	很多	同仁	-1.285954
_dpa kGk\	再做	調整	-1.28834
]e 9R[3	類	火車	-1.28834
}88T nq	都寫	得	-1.28834
0i k\rq	占	整個	-1.28834
B8 3>^H	礁	公投	-1.28834
F0Yc 0_	一頁	式	-1.28834
MW6T Ibx4	瞭解	這些	-1.28834
Qd L]o=]O	代	總經理	-1.28834
VD lO:>	杰	補充	-1.28834
}Q EYRl	我	反映	-1.29075
|O UOo=	數	已經	-1.29075
0W DJ[O	保	團體	-1.29075
5_x4 paLP	一些	作法	-1.29075
Cb2f IXb[	各位	首長	-1.29075
CE^: IbI:	臺灣	這邊	-1.29075
dR L7>C	可	歸責	-1.29075
E0 LP|J	私	法人	-1.29075
Ib0_ NO	這是	指	-1.29075
IFNX 3>L_	沒有	公布	-1.29075
MP q[A_	打	兩劑	-1.29075
n?QM nq	執行	得	-1.29075
nq VO1gs2	得	比較多	-1.29075
Q;2f TJ	因為	原	-1.29075
qhLP Wk	辦法	像	-1.29075
R@ =1wI	瑜	發言	-1.29075
u[ kG=_	獎	條例	-1.29075
:h=f 3>L_	就會	公布	-1.293185
}Q_d Cd<j	我再	確認	-1.293185
}Q\y ];	我們	今	-1.293185
2P NO1g	予	指教	-1.293185
3>2: 0_Ci	工安	事件	-1.293185
CE^: =@0_	臺灣	不是	-1.293185
CE^: KZL;	臺灣	本身	-1.293185
CE^: LjQM	臺灣	進行	-1.293185
F0 QMKlci	依	行政院	-1.293185
IbkG kGGK	這條	條文	-1.293185
Ibx4 u?	這些	移	-1.293185
iR aJ=_	者	權利	-1.293185
TJ=_ L_2P	援例	不予	-1.293185
yS EYRl	也	反映	-1.293185
_dpa 03FM	再做	說明	-1.295646
3@ A_o_	期	繼續	-1.295646
5_n? _dD;	一直	在跟	-1.295646
CE^: 7fR@	臺灣	對於	-1.295646
CE^: GK_`	臺灣	文化	-1.295646
cYyf R0g:	檢調	機關	-1.295646
F0Wl=f aJ=_	一定會	全力	-1.295646
gI <ic[	潭	電廠	-1.295646
L_p? zj4@	不實	訊息	-1.295646
rFWd wK}^	危害	防制	-1.295646
vHL` A_S_	留下	紀錄	-1.295646
}^RV =1wI	志偉	發言	-1.298133
3_J; j6uh	刺針	飛彈	-1.298133
6C4_ c[	核四	廠	-1.298133
dRUO A0	可以	施	-1.298133
kG=_ ]O	條例	裡	-1.298133
pa 3EWl	作	決定	-1.298133
ph phmf	案	按照	-1.298133
tfWd :hA_	藥害	救濟	-1.298133
vh g:Cf	碳	關稅	-1.298133
_M|J 2@	同仁	及	-1.300646
=f aJ=_	會	全力	-1.300646
|_@@ {?^=	大幅	提升	-1.300646
|O 7fR@	署	對於	-1.300646
0W XD=f	保	協會	-1.300646
2f 9>_;	衛	中心	-1.300646
3>=M E0	工程	司	-1.300646
3>0_ LP	公視	法	-1.300646
780_ L_p?	標示	不實	-1.300646
9KLj WB[1	鄰近	國家	-1.300646
CE^: KZqO	臺灣	本土	-1.300646
Ci}^ F0rq	建置	一個	-1.300646
kGGK tf	條文	要	-1.300646
nq :WL_:W	得	好不好	-1.300646
_dpa Cb2f	在座	各位	-1.303187
?1 dR4M0_	它	可能是	-1.303187
?1 NONX	它	只有	-1.303187
?1 NXUZs2	它	有很多	-1.303187
`lC2Dd wK}^	性剝削	防制	-1.303187
|f =@MW6T	瞭	不瞭解	-1.303187
|J0_ kG=_	人事	條例	-1.303187
|O =M=_	署	成立	-1.303187
0_~l Ibrq	適用	這個	-1.303187
1_ Yep?	日	廢時	-1.303187
CE^: HE0_	臺灣	還是	-1.303187
CE^: NONX	臺灣	只有	-1.303187
CEvU kML]	臺北	榮總	-1.303187
CEvU0_ NX	臺北市	有	-1.303187
dRUO F0	可以	依	-1.303187
Ei_d UO	現在	已	-1.303187
EYRl fa	反映	過	-1.303187
KM =1wI	玲	發言	-1.303187
m_[O paLP	具體	作法	-1.303187
MW6T Ei_d	瞭解	現在	-1.303187
NXIFNX dR4M_d	有沒有	可能再	-1.303187
O_ 5_ph	復	議案	-1.303187
pacf 2f	做到	位	-1.303187
ph 3@p?	案	其實	-1.303187
QYYc u?	產業	移	-1.303187
xU WB=f	美	國會	-1.303187
_dpa 0_	在做	事	-1.305755
}Q\y 3>tO	我們	公股	-1.305755
=@_d Ibrq	不在	這個	-1.305755
|_[1}8 _dzh	大家都	在看	-1.305755
4L~I UOEE	長年	以來	-1.305755
A@bZ wK}^	毒品	防制	-1.305755
aJ B85_CR	權	交易所	-1.305755
b[]a nq	掌握	得	-1.305755
BL4M L_O@	量能	不足	-1.305755
BLp? 2_aO	糧食	自給	-1.305755
EE parF	來	做為	-1.305755
O_ zOA_b[	副	主計長	-1.305755
QEBL aJ	裁量	權	-1.305755
R@I1 j6uh	魚叉	飛彈	-1.305755
wK :hLP	防	救法	-1.305755
?10_ tf	它是	要	-1.308352
0_ 0Jml	是	連動	-1.308352
0J4@ [Zx@	聯席	審查	-1.308352
11tf _dpa	需要	再做	-1.308352
CE^: 2P	臺灣	與	-1.308352
CE^: 3@p?	臺灣	其實	-1.308352
CE^: Q;2f	臺灣	因為	-1.308352
CE^: rAK_vY	臺灣	博物館	-1.308352
dR0_ Wk	可是	像	-1.308352
EE :h1g	來	就教	-1.308352
Ibx4 kGGK	這些	條文	-1.308352
KlQ= 0_	政風	室	-1.308352
LPi_ ph	法律	案	-1.308352
MW6T D;	瞭解	跟	-1.308352
ph C:cY	案	刪減	-1.308352
u?}l cYyf	移送	檢調	-1.308352
w[ :h1g	想	就教	-1.308352
:< 0_g:	軍	士官	-1.310977
}Q\y =f7f	我們	會對	-1.310977
}Qtf :h1g	我要	就教	-1.310977
|O NONX	數	只有	-1.310977
|O ySNX	署	也有	-1.310977
0_Ei ph	釋憲	案	-1.310977
CE^: wK5_	臺灣	防疫	-1.310977
CE^: yS0_	臺灣	也是	-1.310977
Ci\_ 0_	件數	是	-1.310977
F0 LPi_	依	法律	-1.310977
F0Wk :h0_	一項	就是	-1.310977
L_}i }Q_d	部分	我再	-1.310977
MW6T nkik	瞭解	狀況	-1.310977
NXn_ pa	有去	做	-1.310977
ph uTrF	案	改為	-1.310977
thEf wK}^	犯罪	防制	-1.310977
_fgf ph	報告	案	-1.313633
@j|? u?	印尼	移	-1.313633
~_ 5_hG	納	疫苗	-1.313633
2=[V _`	雙軌	化	-1.313633
3@ @bKD	期	特別	-1.313633
9>=M A__`	中程	計畫	-1.313633
CE^: `MYc	臺灣	農業	-1.313633
CE^: Ef|_	臺灣	最大	-1.313633
cf IFNX	倒	沒有	-1.313633
kG |JUl	條	人命	-1.313633
L_ KZL_	部	本部	-1.313633
L;}i LP	身分	法	-1.313633
NO0_ qh]O	指示	辦理	-1.313633
NX NO0_	有	指示	-1.313633
rh <@Ef	判	無罪	-1.313633
Sl 3Ebi	併	決算	-1.313633
Sl LjEE	併	進來	-1.313633
Ve 0i~l	被	占用	-1.313633
wT:L \0SY	海洋	污染	-1.313633
z< acqq	匡	列了	-1.313633
?1 }80_	它	都是	-1.316319
0Wa_ |O	保育	署	-1.316319
2@p? Dk3>	即時	上工	-1.316319
68{H cY	要求	減	-1.316319
c=f50_ NO	應該是	指	-1.316319
CE^: \eL_	臺灣	內部	-1.316319
Ci AR}g	件	左右	-1.316319
eG =1wI	瑤	發言	-1.316319
Kb=f <j`l	社會	韌性	-1.316319
KbVe 0_	設備	士	-1.316319
lOZ_ ph	補助	案	-1.316319
_M|J tf	同仁	要	-1.319035
?1 NOtf	它	只要	-1.319035
|O 4Mpg	署	能夠	-1.319035
2: =f_f	安	會報	-1.319035
CE^: CR	臺灣	所	-1.319035
CE^: j64L	臺灣	非常	-1.319035
Ci}^ bOEE	建置	起來	-1.319035
HE0_ Wk	還是	像	-1.319035
kGGK 2@	條文	及	-1.319035
tf EYRl	要	反映	-1.319035
?1 =f=@=f	它	會不會	-1.321784
?1=@0_ F0rq	它不是	一個	-1.321784
]O {?cf	裡	提到	-1.321784
=@ 3>L_	不	公布	-1.321784
6T Q=qq	解	封了	-1.321784
CE^: ?0	臺灣	之	-1.321784
F0 N_5J	依	目前	-1.321784
MW6T Ib	瞭解	這	-1.321784
p?=f NX	時會	有	-1.321784
T:0_ LP	監試	法	-1.321784
VON@03 Wk	比如說	像	-1.321784
vUxU E0	北美	司	-1.321784
?1 0>fa	它	通過	-1.324565
\0cV L`cVcf	污水	下水道	-1.324565
~\Kl|O QM0_	警政署	刑事	-1.324565
6T0_ nq	解釋	得	-1.324565
CE^: =1^=	臺灣	發生	-1.324565
CE^: H:ZX	臺灣	菸酒	-1.324565
CE^: pq	臺灣	呢	-1.324565
CE^: Ve	臺灣	被	-1.324565
g: 0_d=	官	士兵	-1.324565
kGGK Dk	條文	上	-1.324565
Kl R0g:	政	機關	-1.324565
mfT_ oa0_	照顧	弱勢	-1.324565
nq UZ7f	得	很對	-1.324565
PO~l ~\ec	使用	警械	-1.324565
u[ lOZ_Ye	獎	補助費	-1.324565
?1 <jrF	它	認為	-1.327379
?1 zOtf	它	主要	-1.327379
?9V: A0	優先	施	-1.327379
\O\y 3>L_	你們	公布	-1.327379
~_rq kGGK	那個	條文	-1.327379
2f@@L_ Kb	衛福部	社	-1.327379
A0 |J0_	施	人事	-1.327379
C:cY ph	刪減	案	-1.327379
CE^: =@	臺灣	不	-1.327379
CE^: =1PY	臺灣	發展	-1.327379
CE^: 3>pa	臺灣	工作	-1.327379
Ef oa0_	最	弱勢	-1.327379
Efx7 cYx@	最高	檢察	-1.327379
I< p?=f	當	時會	-1.327379
kGGK M9Klph	條文	修正案	-1.327379
L_M9 LP	不修	法	-1.327379
MW6T N_5J	瞭解	目前	-1.327379
n?QM |O	執行	署	-1.327379
NXn_ zh	有去	看	-1.327379
pg Yei_	購	費率	-1.327379
u?ml \0SYTJ	移動	污染源	-1.327379
_` Kb=f	化	社會	-1.330228
?1 dR4M=f	它	可能會	-1.330228
?1 F0Wltf	它	一定要	-1.330228
?10_ mM	它是	從	-1.330228
\0SY wK}^	污染	防治	-1.330228
^HC0 ph	投資	案	-1.330228
=1^= Wk	發生	像	-1.330228
|J4K aJ=_	人民	權利	-1.330228
0]_d ~U}Q	請再	給我	-1.330228
3@ R0[3	騎	機車	-1.330228
5W^j nq	討論	得	-1.330228
9jq= kOVe	振興	五倍	-1.330228
CE^: ?0rg	臺灣	之後	-1.330228
EE EYRl	來	反映	-1.330228
kKIJ |O	循環	署	-1.330228
LPi_ E0	法律	司	-1.330228
LPK_L_ cYx@	法務部	檢察	-1.330228
nq IFNXqa	得	沒有錯	-1.330228
NXrq C0	有個	資	-1.330228
pa h<g:	作	相關	-1.330228
Q;2f?1 tf	因為它	要	-1.330228
T_|J TJ	僱人	員	-1.330228
tf IP?1	要	把他	-1.330228
x889 E0	歐洲	司	-1.330228
xUF0 ph	每一	案	-1.330228
|O 0_=@0_	署	是不是	-1.333111
|O O_>C	署	負責	-1.333111
0_rq C0	是個	資	-1.333111
11 0_c[	需	市場	-1.333111
aJ=_ n_	全力	去	-1.333111
dRUO parF	可以	做為	-1.333111
h<g: paLP	相關	作法	-1.333111
kGGK :h	條文	就	-1.333111
kGGK EE	條文	來	-1.333111
p?K_ :i	實務	面	-1.333111
vHJY _`	流感	化	-1.333111
VO1g 89wI	比較	周延	-1.333111
ZY2P cY	免予	減	-1.333111
_` Veml	化	被動	-1.336031
:h 0_~l	就	適用	-1.336031
\O F0rq	擬	一個	-1.336031
^=A_ _;	生技	新	-1.336031
=_ci _M|J	立院	同仁	-1.336031
|JTJ |J0_	人員	人事	-1.336031
|O Ei_d	署	現在	-1.336031
0>0> }8L_	統統	都不	-1.336031
013e _`	區塊	化	-1.336031
0i CRNX	占	所有	-1.336031
0Wa_ 01	保育	區	-1.336031
2:_; 2@p?	安心	即時	-1.336031
2f@@L_ 4L	衛福部	長	-1.336031
2i YciR	膳	業者	-1.336031
A1xU E0	拉美	司	-1.336031
E0 03FM	司	說明	-1.336031
ph {?l0	案	提出	-1.336031
QE 3>L_	才	公布	-1.336031
rFo? TJ	維持	原	-1.336031
yS 3>L_	也	公布	-1.336031
]O ySNX	裡	也有	-1.338987
{?ph NOn_	提案	旨趣	-1.338987
^=Rd 0Wa_	生態	保育	-1.338987
=f _dpa	會	再做	-1.338987
=f =1wI	慧	發言	-1.338987
0] 3>0_	請	公視	-1.338987
3>L_ A0QM	公布	施行	-1.338987
A__` ph	計畫	案	-1.338987
EYRl 03	反映	說	-1.338987
KZ|J =M	本人	承	-1.338987
vh I:^l	碳	邊境	-1.338987
wl ?;]e	重	分類	-1.338987
_dDk ]OMd	在上	禮拜	-1.34198
:_F0Ei _M|J	第一線	同仁	-1.34198
?1 =1^=	它	發生	-1.34198
?1 N_5J	它	目前	-1.34198
}Q\y cY	我們	減	-1.34198
<@ zO<j	吳	主任	-1.34198
1U J1p?	採	砂石	-1.34198
F0rq 78	一個	標	-1.34198
G@ >]0_b[	胡	董事長	-1.34198
gcog l0n_	洩漏	出去	-1.34198
L_ 0_=@0_	部	是不是	-1.34198
L_ 4Mpg	部	能夠	-1.34198
L]?] 3;L_	總統	宣布	-1.34198
O_ n?QMb[	副	執行長	-1.34198
ph ?0rg	案	之後	-1.34198
Q;2f xU	因為	美	-1.34198
Q;2f?1 UOo=	因為它	已經	-1.34198
RVt2 ph	委託	案	-1.34198
}Q\y _dzh	我們	在看	-1.345013
\O0_ NO	你是	指	-1.345013
<@ >]0_b[	吳	董事長	-1.345013
~K4> =M	航空	城	-1.345013
3@9> _fgf	期中	報告	-1.345013
9\gf L_p?	廣告	不實	-1.345013
dRUO 2@p?	可以	即時	-1.345013
HENX Wk	還有	像	-1.345013
I:_d OP]O	編在	哪裡	-1.345013
K9Kl ph	糾正	案	-1.345013
kG 0_=@0_	條	是不是	-1.345013
mT3> mTYc	百工	百業	-1.345013
nq L_0CMW	得	不得了	-1.345013
NX EYRl	有	反映	-1.345013
oO }^P_	撫	制度	-1.345013
p?kG kGGK	十條	條文	-1.345013
ph [Zx@	案	審查	-1.345013
ph 03FM	案	說明	-1.345013
ph UOL`	案	以下	-1.345013
T: ]O=f	監	理會	-1.345013
UOo= NO0_	已經	指示	-1.345013
WBqO 0Wa_	國土	保育	-1.345013
_M|J 0_	同仁	是	-1.348085
?0 KZ=f	知	本會	-1.348085
?1 HEIFNX	它	還沒有	-1.348085
<[ R0];	損	基金	-1.348085
|J3> ^=n?	人工	生殖	-1.348085
0_~l cf	適用	到	-1.348085
2@ =1wI	吉	發言	-1.348085
2@ R=A_	籍	登記	-1.348085
2P =1wI	宇	發言	-1.348085
5E^= \_	學生	數	-1.348085
aJ 0WBk	權	保障	-1.348085
CE^: GK5EvY	臺灣	文學館	-1.348085
CEwT PM0_	臺海	情勢	-1.348085
Ci ]O:i	件	裡面	-1.348085
D; 9>nH	跟	中油	-1.348085
E0LPci QM0_	司法院	刑事	-1.348085
EMCE Dk:i	平臺	上面	-1.348085
F0rq 3;0_	一個	宣示	-1.348085
Ibrq u?i_	這個	疑慮	-1.348085
IFNX U:	沒有	簽	-1.348085
ml |_`H	棟	大樓	-1.348085
pa UODk	作	以上	-1.348085
Slph ml	併案	凍	-1.348085
tf {h2f	要	捍衛	-1.348085
u?L_ EE	一步	來	-1.348085
uh0_?1 NX	但是它	有	-1.348085
Wk NXx4	像	有些	-1.348085
yS L_NO	也	不只	-1.348085
}Q_d IP	我再	把	-1.351197
\0SY wK}^	污染	防制	-1.351197
\O _du[	你	再講	-1.351197
~=J1 4W	東沙	島	-1.351197
0W =1wI	寳	發言	-1.351197
0W A__`	保	計畫	-1.351197
3>5_ Njt2	公益	信託	-1.351197
3>L_ Zo	公布	嗎	-1.351197
A0 MPqq	施	打了	-1.351197
CE^: 11tf	臺灣	需要	-1.351197
CE^: B_Yc	臺灣	企業	-1.351197
Ei =1wI	憲	發言	-1.351197
IFNX u?i_	沒有	疑慮	-1.351197
kGGK GK2_	條文	文字	-1.351197
L_}i cY	部分	減	-1.351197
L_4M Wk	不能	像	-1.351197
ph 5W^j	案	討論	-1.351197
Sl=@0_ Wk	並不是	像	-1.351197
tfx@ p={O	要查	清楚	-1.351197
UOo= Ci}^	已經	建置	-1.351197
?E7k TJ	排放	源	-1.354352
=@Hj =f	不吝	惠	-1.354352
~778 ph	招標	案	-1.354352
0_w[ 0]1g	是想	請教	-1.354352
0i aJWB	占	全國	-1.354352
2fqq {?^=	為了	提升	-1.354352
3@ UOo=	期	已經	-1.354352
aJ B85_	權	交易	-1.354352
CE^: =f=@=f	臺灣	會不會	-1.354352
CE^: Ib	臺灣	這	-1.354352
cY>P ph	檢舉	案	-1.354352
dMOb 3>Rl?i	紅色	供應鏈	-1.354352
EE Ci}^	來	建置	-1.354352
kGGK }8	條文	都	-1.354352
L_ ~O?0LP	部	組織法	-1.354352
L_dR L7>C	不可	歸責	-1.354352
L;}i 0_	身分	是	-1.354352
mfV_ E0	照護	司	-1.354352
n_ {?^=	去	提升	-1.354352
n_ Db@@	去	克服	-1.354352
nq tfTO	得	要死	-1.354352
ph Efrg	案	最後	-1.354352
ph Q;2f	案	因為	-1.354352
Q;2f kGGK	因為	條文	-1.354352
tf8T nq	要寫	得	-1.354352
uTrF cY	改為	減	-1.354352
Wk _;[1D2	像	新加坡	-1.354352
xU2f ac4@	每位	列席	-1.354352
?1 fan_	它	過去	-1.357549
<@ mf2@	吳	召集	-1.357549
0_ tfnH	是	要由	-1.357549
0_K_ E0	事務	司	-1.357549
5_J` LP	議價	法	-1.357549
5_x4 kGGK	一些	條文	-1.357549
A_ n?E0	技	職司	-1.357549
BL4M 0_	量能	是	-1.357549
C02: u?i_	資安	疑慮	-1.357549
CE9> NX	臺中	有	-1.357549
gIKb UO	彈射	椅	-1.357549
kG UOo=	條	已經	-1.357549
kGGK UOo=	條文	已經	-1.357549
KZEE 0_w[	本來	是想	-1.357549
L_ BXmf	布	口罩	-1.357549
L9 LPg:	邱	法官	-1.357549
m@O_ 0_	答復	是	-1.357549
NX 0Jml	有	連動	-1.357549
ph HE0_	案	還是	-1.357549
ph M<M<	案	剛剛	-1.357549
qhLP ]O	辦法	裡	-1.357549
tf 2@p?	要	即時	-1.357549
WG=1 |O	勞發	署	-1.357549
?1 L_NO0_	它	不只是	-1.36079
}Q ySWk	我	也向	-1.36079
}Q\y F0	我們	依	-1.36079
^l `Mc[	境	農場	-1.36079
<i0\ <j`l	電網	韌性	-1.36079
=_ F0rq	立	一個	-1.36079
0>0> 0_	統統	是	-1.36079
2P=f _M|J	與會	同仁	-1.36079
CE^: Cb:_	臺灣	各地	-1.36079
CE^: F:2P	臺灣	參與	-1.36079
CE^: Ibx4	臺灣	這些	-1.36079
CEvU cf	臺北	到	-1.36079
CM lO:>	瑩	補充	-1.36079
FM lO:>	銘	補充	-1.36079
Ibrq aJ=_	這個	權利	-1.36079
kGGK D;	條文	跟	-1.36079
L_ UOo=	部	已經	-1.36079
LjBX xU	進口	美	-1.36079
N_ ]O:i	目	裡面	-1.36079
n?4L 2:aJ	職場	安全	-1.36079
n?4L Dk	職場	上	-1.36079
p?2: =f_f	食安	會報	-1.36079
paLP D;	作法	跟	-1.36079
T: =1wI	堅	發言	-1.36079
xU af5_	美	貿易	-1.36079
;j}^ Wk	甚至	像	-1.364077
:<g: 0_g:	軍官	士官	-1.364077
:h=@ 0_~l	就不	適用	-1.364077
}Q _dD;	我	在跟	-1.364077
0] |J0_	請	人事	-1.364077
CE^: mM	臺灣	從	-1.364077
CiaJ wK0_	健全	房市	-1.364077
kGGK :h0_	條文	就是	-1.364077
L_ =1PY	部	發展	-1.364077
ok_; BY	創新	板	-1.364077
ph qh]O	案	辦理	-1.364077
Q;2f?1 Ei_d	因為它	現在	-1.364077
qh4W[O Yc	半導體	業	-1.364077
QM 6Tml	行	解凍	-1.364077
R@ =1wI	妤	發言	-1.364077
_` UOrg	化	以後	-1.36741
?1 cfZO0_	它	到底是	-1.36741
}8NX 3>L_	都有	公布	-1.36741
\O l0EE	擬	出來	-1.36741
`l x_KM	性	霸凌	-1.36741
0W kG=_	保	條例	-1.36741
2:aJ u?i_	安全	疑慮	-1.36741
3;0_ tf	宣示	要	-1.36741
6_11 tfnH	必須	要由	-1.36741
78U: _`	標籤	化	-1.36741
CEwT 89I:	臺海	周邊	-1.36741
CM =1wI	瑩	發言	-1.36741
Ek _M|J	讓	同仁	-1.36741
IF[O 5_J`	媒體	議價	-1.36741
IFNX Kb	沒有	設	-1.36741
JbZO cY5W	澈底	檢討	-1.36741
L_ =fD;	部	會跟	-1.36741
lZ =1wI	瑾	發言	-1.36741
n?=_ i_	殖利	率	-1.36741
n?K_ LPIM	職務	法庭	-1.36741
N@7R F0	如果	依	-1.36741
p?K_ DkNX	實務	上有	-1.36741
p?K_ ljpa	實務	運作	-1.36741
ph LjQM	案	進行	-1.36741
Q;Q; 3@rh	殷殷	期盼	-1.36741
rgVe 0i0_	後備	戰士	-1.36741
x@x@ =fBZ	查察	賄選	-1.36741
xU o=A_	美	經濟	-1.36741
zJ CiEM	陳	建平	-1.36741
_dpa h<g:	再做	相關	-1.370792
:< =1wI	鈞	發言	-1.370792
>C =1wI	澤	發言	-1.370792
3@ 9K`L	期	臨床	-1.370792
5_ N@6C	議	如何	-1.370792
68{H _M|J	要求	同仁	-1.370792
C0zj _`	資訊	化	-1.370792
CE^: }8	臺灣	都	-1.370792
CE^: qh4W[O	臺灣	半導體	-1.370792
Ci5_ F0	建議	依	-1.370792
kGGK dRUO	條文	可以	-1.370792
O_ Efrg	負	最後	-1.370792
pa M9Kl	作	修正	-1.370792
ph =@0_	案	不是	-1.370792
rG xd^=	僑	外生	-1.370792
Wk CER0<i	像	台積電	-1.370792
xg F0A0	獸	醫師	-1.370792
:1|_ 3>tO	八大	公股	-1.374222
?1 Ei_d0_	它	現在是	-1.374222
}Q\y FM	我們	明	-1.374222
^H g5vf	投	開票	-1.374222
=A =1wI	霞	發言	-1.374222
|O `=[1	數	增加	-1.374222
|O 5W^j	署	討論	-1.374222
2_ hHwY	自	籌款	-1.374222
3>L_ h<g:	公布	相關	-1.374222
3>L_ rg	公布	後	-1.374222
aJ{H 3>Rl?i	全球	供應鏈	-1.374222
CE^: h<g:	臺灣	相關	-1.374222
CE^: PA	臺灣	華	-1.374222
CE^: UZ	臺灣	很	-1.374222
CE^: Zo	臺灣	嗎	-1.374222
CEvU0_ 0_	臺北市	是	-1.374222
EMCE 0_	平臺	是	-1.374222
Ibx4 _M|J	這些	同仁	-1.374222
j6 =1wI	妃	發言	-1.374222
L_ Ei_d	部	現在	-1.374222
L]=f 4L	總會	長	-1.374222
_M|J dRUO	同仁	可以	-1.377704
_MF0 Ci	同一	件	-1.377704
?1 KZEE:h0_	它	本來就是	-1.377704
?1 ySdRUO	它	也可以	-1.377704
}O =1wI	汝	發言	-1.377704
}Q\y 3>L_	我們	公布	-1.377704
0W =1wI	葆	發言	-1.377704
aJ=_ 0WV_	權利	保護	-1.377704
C0QY wl	資產	重	-1.377704
CE^: |JBX	臺灣	人口	-1.377704
CE^: 2:aJ	臺灣	安全	-1.377704
CEU< }FEE	臺商	回來	-1.377704
dR4M L_NO	可能	不只	-1.377704
F0 Ei_d	依	現在	-1.377704
F0 EiQM	依	現行	-1.377704
kGGK p?	條文	時	-1.377704
KM =1wI	伶	發言	-1.377704
LP|J _`	法人	化	-1.377704
m@ 0Ccf	達	得到	-1.377704
N@7R =@_d	如果	不在	-1.377704
N@7R0_ Wk	如果是	像	-1.377704
Nj~l L_	信用	部	-1.377704
Q; =1wI	茵	發言	-1.377704
Q;|J Kb	因人	設	-1.377704
QM[3 A_S_	行車	紀錄	-1.377704
zOvH _`	主流	化	-1.377704
?1 Cdp?	它	確實	-1.381238
\O 3>L_	你	公布	-1.381238
=@tf Kb	不要	設	-1.381238
=f_d `=[1	會再	增加	-1.381238
|Jcf TJZ_	人道	援助	-1.381238
0_ 9\gf	式	廣告	-1.381238
0>S_ U<	通路	商	-1.381238
3@ I7WY	棋	推演	-1.381238
3>=_ }g6NTJ	公立	幼兒園	-1.381238
3E A0kG	覺	失調	-1.381238
5_x4 Wk	一些	像	-1.381238
6Cp? I:ac	覈實	編列	-1.381238
6d 3>L_	月	公布	-1.381238
9>_; 3;L_	中心	宣布	-1.381238
C0]; =f	資金	匯	-1.381238
CE^: 6NwI	臺灣	而言	-1.381238
CE^: g:y<	臺灣	觀光	-1.381238
CE2P CE	台語	台	-1.381238
dRUO Db@@	可以	克服	-1.381238
EfK0 78	最低	標	-1.381238
Ei_d p?K_	現在	實務	-1.381238
FMGK =1wI	明文	發言	-1.381238
kG IFNX	條	沒有	-1.381238
L_ zOvY	部	主管	-1.381238
L;}i EE	身分	來	-1.381238
Lj=1 lO4L	禁伐	補償	-1.381238
MW6T rg	瞭解	後	-1.381238
N_5J UO	目前	已	-1.381238
o=CM nq	經營	得	-1.381238
Wk \Ou[	像	你講	-1.381238
